case_uid,anotator,segment,adjudikovano,kvalita,kvalita_cervenec,zmena_kvalita,dopad,dopad_cervenec,zmena_dopad,vhodnost,vhodnost_cervenec,zmena_vhodnost
exp895,A12,jen_finale,0,Plochá,,,Krátkodobý úspěch,,,3.0,,
exp901,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp902,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp883,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp884,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,1.0,,
exp887,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp888,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp893,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp894,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp869,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp870,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp871,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp874,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp875,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp876,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp882,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp886,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp851,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp863,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp867,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp852,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp853,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp855,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp856,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp857,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp860,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp862,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp844,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp847,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp848,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp850,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp854,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp859,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp861,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp836,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp837,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp840,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp842,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp843,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp849,A12,jen_finale,0,Plochá,,,,,,,,
exp832,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp838,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp819,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp820,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp821,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp826,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp830,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp831,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp834,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp814,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp824,A12,jen_finale,0,Plochá,,,,,,,,
exp825,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp829,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp808,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp813,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp815,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp816,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp818,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp797,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp801,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp803,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp807,A12,jen_finale,0,Plochá,,,,,,,,
exp809,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp810,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp811,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp817,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp791,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp794,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp795,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp798,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp799,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp802,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp806,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp781,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp782,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp784,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp790,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp804,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp805,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp778,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp785,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp787,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp792,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp768,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp769,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp771,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp775,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp759,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp762,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp763,A12,jen_finale,0,Plochá,,,,,,,,
exp764,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp765,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp767,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp770,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp772,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp754,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp756,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp757,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp760,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp744,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp745,A12,jen_finale,0,Plochá,,,,,,,,
exp755,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,1.0,,
exp733,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp735,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp740,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp741,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp743,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp724,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp726,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp729,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp730,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp706,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp708,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp716,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp717,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp718,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp720,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp722,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp723,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp725,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp728,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp704,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp707,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp709,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp712,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp700,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp701,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp702,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp710,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp711,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp713,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp691,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp692,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp693,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,1.0,,
exp694,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp699,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp715,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp683,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp686,A12,jen_finale,0,Plochá,,,,,,,,
exp690,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp695,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp696,A12,jen_finale,0,Plochá,,,,,,4.0,,
exp698,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp675,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp677,A12,jen_finale,0,Plochá,,,,,,,,
exp680,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp681,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp684,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp685,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp662,A12,jen_finale,0,Plochá,,,,,,,,
exp666,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp668,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp671,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp673,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp676,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp678,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp682,A12,jen_finale,0,Plochá,,,,,,4.0,,
exp655,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp663,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp665,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp669,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp672,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,1.0,,
exp650,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp656,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp657,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp659,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp660,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp664,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp670,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp643,A12,jen_finale,0,Plochá,,,,,,,,
exp646,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp648,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp651,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp652,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp653,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp654,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp628,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp639,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp641,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp644,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp645,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp647,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp617,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp620,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp623,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp624,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp627,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp631,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp638,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp640,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp615,A12,jen_finale,0,Plochá,,,Krátkodobý úspěch,,,4.0,,
exp616,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp619,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,1.0,,
exp626,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp629,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp630,A12,jen_finale,0,Plochá,,,,,,,,
exp634,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp637,A12,jen_finale,0,Plochá,,,Krátkodobý úspěch,,,2.0,,
exp622,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp636,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp595,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp598,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp612,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp613,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp596,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp597,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp584,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp599,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp574,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp582,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp558,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp560,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp562,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp564,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp579,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp556,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp561,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp567,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp545,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp552,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp555,A12,jen_finale,0,Plochá,,,,,,,,
exp559,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp570,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp571,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp577,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp520,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp523,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp542,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp543,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp551,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp553,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp519,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp521,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp528,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp532,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp537,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp514,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,1.0,,
exp522,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp527,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp536,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp549,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp516,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp550,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp515,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp525,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp529,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp533,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp534,A12,jen_finale,0,Plochá,,,,,,,,
exp540,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp546,A12,jen_finale,0,Plochá,,,,,,,,
exp548,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp508,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp510,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp531,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp544,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp496,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp498,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp500,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp501,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp507,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp509,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp512,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp494,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp495,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp499,A12,jen_finale,0,Plná,,,,,,,,
exp506,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp477,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp478,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp480,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp483,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp484,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp485,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp491,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp502,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp503,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp466,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp468,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp469,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp475,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp481,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp482,A12,jen_finale,0,Plochá,,,,,,,,
exp457,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp459,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp462,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp463,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp464,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp470,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,1.0,,
exp472,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp473,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,1.0,,
exp449,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp450,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp451,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp452,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp453,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,1.0,,
exp455,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp456,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp458,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp460,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp461,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp465,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp435,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp439,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp442,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp444,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp445,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp425,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp434,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp437,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp438,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp443,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp446,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp419,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp421,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp423,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp426,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp427,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp428,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp430,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp432,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp406,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp407,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp408,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp409,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp411,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp416,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp418,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp422,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp398,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp404,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp405,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp410,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp412,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp414,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp391,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,1.0,,
exp393,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp395,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp399,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp401,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp385,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp388,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp389,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp396,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp400,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp371,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp377,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp378,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp379,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp381,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp382,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp390,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp360,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp361,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
